participant,Word,age,gender,race,native_lang,other_langs,place_of_birth,Item,Condition,Type,Sentences,response.corr,response.rt,PhrasalVerb,Frequency,Predictability,OnsetTime,OffsetTime,Duration,accuracy,nrows,trial,response_time,corpus_size,frequency_per_million,log_freq,log_predic,log_rt
776313,buttercups,,,,,,,271,Experimental,Word-Internal,"The field was adorned with vibrant yellow buttercups, creating a picturesque scene.",1,3.1770000000001346,NA,99353,NA,2.139,2.206,0.067,0.9,368,200,1.0380000000001348,1064910000000,0.09329708613873473,-2.3719664027126304,NA,0.037295784743826776
776313,divided up,,,,,,,119,Experimental,Phrasal Verb,"Among the team members, they divided up the responsibilities.",1,2.300000000000182,1,296575,0.012302929,1.841,1.892,0.051,0.9,368,201,0.45900000000018193,1064910000000,0.2784977134217915,-1.2783454299831836,-4.3979179148709315,-0.7787050689211955
776313,fetched up,,,,,,,174,Experimental,Phrasal Verb,The dog fetched up the ball and brought it back.,1,1.3539999999998145,0,35412,0.029748,0.834,0.894,0.06,0.9,368,204,0.5199999999998145,1064910000000,0.033253514381497026,-3.403594821781548,-3.514993376141083,-0.6539264674070208
776313,end up,,,,,,,10,Experimental,Phrasal Verb,"Despite the challenges, we will all end up succeeding in our endeavors.",0,3.977000000000089,0,4458445,0.026937,2.107,2.167,0.06,0.9,368,205,1.870000000000089,1064910000000,4.186687137880196,1.4319097619810548,-3.6142544727753556,0.6259384308665428
776313,shored up,,,,,,,60,Experimental,Phrasal Verb,They shored up the building's foundation to prevent further damage.,1,1.0080000000000382,1,58459,1.928067,0.438,0.489,0.051,0.9,368,206,0.5700000000000383,1064910000000,0.054895718887042096,-2.9023199137068634,0.656517946621895,-0.5621189181534741
776313,nonbankruptcy,,,,,,,235,Experimental,Word-Internal,"Despite the financial challenges, the company managed to avoid nonbankruptcy status.",0,4.701000000000022,NA,39735,NA,3.49,3.593,0.103,0.9,368,208,1.2110000000000216,1064910000000,0.037313012367242306,-3.288413156138208,NA,0.19144646457097306
776313,buy up,,,,,,,196,Experimental,Phrasal Verb,He wanted to buy up all the tickets for the concert.,1,1.502999999999929,1,167032,0.005961,0.939,1.045,0.106,0.9,368,209,0.5639999999999291,1064910000000,0.15685081368378548,-1.8524601567032764,-5.122517026744347,-0.5727010274842038
776313,chalked up,,,,,,,74,Experimental,Phrasal Verb,She chalked up another victory in her sports career.,1,4.3409999999998945,1,64052,0.505704,0.716,0.789,0.073,0.9,368,211,3.6249999999998943,1064910000000,0.06014780591787099,-2.81095031407012,-0.6818037610995209,1.2878542883066089
776313,walked up,,,,,,,28,Experimental,Phrasal Verb,I walked up the stairs to reach the top floor.,1,1.16800000000012,0,1586904,0.049107,0.762,0.829,0.067,0.9,368,212,0.40600000000012004,1064910000000,1.4901766346451812,0.3988946596729904,-3.0137536881518097,-0.9014021193801087
776313,quintupled,,,,,,,253,Experimental,Word-Internal,The population of the small town quintupled after the opening of a new factory.,0,4.598999999999933,NA,24731,NA,1.901,1.979,0.078,0.9,368,213,2.697999999999933,1064910000000,0.023223558798396108,-3.7625880500980293,NA,0.9925107577855393
776313,brace up,,,,,,,108,Experimental,Phrasal Verb,"Brace up, and please try not to be too disappointed.",1,1.3519999999998618,0,23927,0.007396565,0.577,0.704,0.127,0.9,368,215,0.7749999999998618,1064910000000,0.02246856541867388,-3.7956380391188107,-4.906739575730355,-0.2548922496289684
776313,straightens up,,,,,,,97,Experimental,Phrasal Verb,"Before entering the important meeting, he straightens up his tie.",1,2.8759999999999764,1,35186,0.26599235,2.412,2.481,0.069,0.9,368,216,0.46399999999997643,1064910000000,0.03304128987426167,-3.4099972913134966,-1.3242877300124938,-0.7678707267559326
776313,uplink,,,,,,,213,Experimental,Word-Internal,The satellite established a reliable uplink for communication with the space station.,1,2.3890000000001237,NA,163872,NA,1.806,1.889,0.083,0.9,368,223,0.5830000000001236,1064910000000,0.1538834267684593,-1.8715599322502108,NA,-0.5395680926314326
776313,flowing up,,,,,,,115,Experimental,Phrasal Verb,The water is flowing up from the fountain in a mesmerizing pattern.,1,1.8019999999999072,0,19183,0.002907494,1.044,1.128,0.084,0.9,368,225,0.7579999999999072,1064910000000,0.018013728859715843,-4.01662109737615,-5.840463737202131,-0.27707189333988785
776313,upfront,,,,,,,219,Experimental,Word-Internal,The upfront payment secured their reservation for the exclusive event.,1,0.9009999999998399,NA,149977,NA,0.287,0.379,0.092,0.9,368,230,0.61399999999984,1064910000000,0.14083537575945385,-1.9601636185241857,NA,-0.48776035083525515
776313,think up,,,,,,,198,Experimental,Phrasal Verb,He needs to think up a creative solution quickly.,1,1.3420000000000982,1,213738,0.001198,0.704,0.863,0.159,0.9,368,233,0.6380000000000983,1064910000000,0.20070991914809702,-1.6058946016402869,-6.727101779288879,-0.4494169956371932
776313,hung up,,,,,,,22,Experimental,Phrasal Verb,She hung up the phone and sighed in frustration.,1,1.1829999999999927,1,2282053,0.199488,0.464,0.536,0.072,0.9,368,235,0.7189999999999928,1064910000000,2.142953864645839,0.7621851878629853,-1.6120011948372652,-0.32989392126110045
776313,corrupters,,,,,,,255,Experimental,Word-Internal,The investigation revealed a network of corrupters who had been bribing government officials.,0,4.926999999999907,NA,26499,NA,2.191,2.261,0.07,0.9,368,236,2.7359999999999074,1064910000000,0.024883792996591263,-3.693538571099246,NA,1.0064969997602702
776313,upgrade,,,,,,,313,Experimental,Word-Internal,They decided to upgrade their computer system to improve its performance.,1,1.4519999999999982,NA,1571094,NA,0.857,0.928,0.071,0.9,368,237,0.5949999999999982,1064910000000,1.4753303096036285,0.3888819034355765,NA,-0.5191938734365104
776313,supreme,,,,,,,345,Experimental,Word-Internal,The chef prepared a supreme dish that impressed everyone at the table.,0,4.15300000000002,NA,25194402,NA,1.131,1.215,0.084,0.9,368,244,3.02200000000002,1064910000000,23.658714820970786,3.163731538434642,NA,1.1059188638505544
776313,meeting up,,,,,,,177,Experimental,Phrasal Verb,They're meeting up at the café for a chat.,1,1.3070000000000164,0,43343,8.58e-4,0.584,0.645,0.061,0.9,368,246,0.7230000000000164,1064910000000,0.04070109211107042,-3.201500353697758,-7.060906458476312,-0.32434605682334966
776313,penned up,,,,,,,176,Experimental,Phrasal Verb,They penned up the horses in the stable.,1,1.150000000000091,1,43081,0.054444,0.503,0.571,0.068,0.9,368,247,0.647000000000091,1064910000000,0.04045506193011616,-3.2075635028839025,-2.91058262851231,-0.43540898448109594
776313,beefing up,,,,,,,57,Experimental,Phrasal Verb,They're beefing up security in the building after recent incidents.,1,1.316000000000031,1,26549,2.715177,0.72,0.774,0.054,0.9,368,250,0.596000000000031,1064910000000,0.02493074532120085,-3.6916534853351664,0.9988571446310691,-0.5175146119167353
776313,couplet,,,,,,,297,Experimental,Word-Internal,The poet composed a heartfelt couplet to express his emotions.,1,3.3659999999999854,NA,574754,NA,1.653,1.707,0.054,0.9,368,251,1.7129999999999854,1064910000000,0.5397207275732222,-0.6167034443636478,NA,0.5382462193419744
776313,uninterrupted,,,,,,,307,Experimental,Word-Internal,The uninterrupted flow of music created a soothing atmosphere in the room.,1,1.4329999999999927,NA,1115355,NA,0.652,0.749,0.097,0.9,368,252,0.7809999999999927,1064910000000,1.0473702002986167,0.04628245134013708,NA,-0.24718012914246043
776313,roughed up,,,,,,,70,Experimental,Phrasal Verb,"The dangerous waves roughed up the boat, making it difficult to navigate.",1,2.518000000000029,1,47121,0.660847,1.532,1.608,0.076,0.9,368,261,0.9860000000000291,1064910000000,0.044248809758571143,-3.117926806001346,-0.41423293339670597,-0.014098924379472147
776313,drank up,,,,,,,157,Experimental,Phrasal Verb,They drank up all the water in the bottle.,1,1.0499999999999545,1,31618,0.00619,0.519,0.574,0.055,0.9,368,262,0.5309999999999545,1064910000000,0.02969077199012123,-3.5169189888563546,-5.084820192285632,-0.6329932577402839
776313,show up,,,,,,,18,Experimental,Phrasal Verb,"We expected him to show up, but he never came.",0,2.576000000000022,0,2647069,0.026322,1.133,1.259,0.126,0.9,368,265,1.4430000000000218,1064910000000,2.485720859039731,0.9105627016029446,-3.637350187570005,0.36672427979174893
776313,upbraided,,,,,,,211,Experimental,Word-Internal,She upbraided her colleagues for their unprofessional behavior during the meeting.,1,1.5219999999999345,NA,115553,NA,0.328,0.436,0.108,0.9,368,267,1.1939999999999344,1064910000000,0.10850963931224235,-2.2209162683603156,NA,0.17730901497035545
776313,sneaked up,,,,,,,121,Experimental,Phrasal Verb,She quietly sneaked up behind him and surprised him with a kiss.,1,1.6760000000001583,0,48512,0.11,0.939,0.999,0.06,0.9,368,270,0.7370000000001583,1064910000000,0.04555502342920998,-3.088834377510444,-2.2072749131897207,-0.30516738679258565
776313,done up,,,,,,,161,Experimental,Phrasal Verb,The goods were done up in bundles for shipment.,1,1.719000000000051,0,239807,0.002256726,0.985,1.056,0.071,0.9,368,271,0.734000000000051,1064910000000,0.22518992215304579,-1.490811134370492,-6.093840188604939,-0.30924625036755204
776313,supplicating,,,,,,,229,Experimental,Word-Internal,"The beggar extended his trembling hands, supplicating for a small donation.",1,3.2329999999999472,NA,68490,NA,2.261,2.379,0.118,0.9,368,272,0.9719999999999471,1064910000000,0.06431529425021833,-2.7439578183205366,NA,-0.02839947452175237
776313,lifted up,,,,,,,50,Experimental,Phrasal Verb,He lifted up the box with great effort.,1,0.9339999999999691,1,869899,0.081035,0.581,0.639,0.058,0.9,368,275,0.3529999999999691,1064910000000,0.8168756045111794,-0.20226845457493675,-2.512874118872054,-1.0412872220489278
776313,holdups,,,,,,,217,Experimental,Word-Internal,The holdups in traffic were caused by a major accident on the highway.,1,3.449000000000069,NA,40702,NA,0.428,0.495,0.067,0.9,368,276,3.021000000000069,1064910000000,0.0382210703251918,-3.2643683362399942,NA,1.1055879024045578
776313,plugged up,,,,,,,168,Experimental,Phrasal Verb,The sink is plugged up and needs fixing.,1,2.076000000000022,1,24965,0.028328,1.082,1.182,0.1,0.9,368,278,0.9940000000000218,1064910000000,0.023443295677568997,-3.753170723577778,-3.5639045641725344,-0.00601807232554113
776313,clammed up,,,,,,,53,Experimental,Phrasal Verb,He clammed up and refused to answer any questions.,1,1.4249999999999545,0,31435,6.974706,0.965,1.081,0.116,0.9,368,280,0.45999999999995456,1064910000000,0.029518926482050126,-3.522723645695326,1.9422901762814362,-0.7765287894990952
776313,dished up,,,,,,,94,Experimental,Phrasal Verb,She dished up a delicious meal to her family.,0,2.8759999999999764,1,33678,0.273680276,0.675,0.764,0.089,0.9,368,283,2.2009999999999765,1064910000000,0.0316252077640364,-3.4538007623422335,-1.2957947298362429,0.7889118025443139
776313,lineup,,,,,,,299,Experimental,Word-Internal,The theater lineup for the weekend featured a variety of genres and performances.,1,2.41599999999994,NA,667479,NA,0.778,0.87,0.092,0.9,368,285,1.63799999999994,1064910000000,0.6267938135617095,-0.4671376384250007,NA,0.49347598543084104
776313,extended up,,,,,,,110,Experimental,Phrasal Verb,The vines seeked support as they extended up the trellis.,1,3.1079999999999472,0,43836,0.00170883,1.256,1.315,0.059,0.9,368,287,1.8519999999999472,1064910000000,0.04116404203172099,-3.190190169929205,-6.371946353172731,0.6162661362239592
776313,rose up,,,,,,,43,Experimental,Phrasal Verb,The crowd rose up and cheered for their favorite team.,1,1.4320000000000164,0,1041809,0.029747,0.866,0.965,0.099,0.9,368,289,0.5660000000000164,1064910000000,0.9783070869838766,-0.021931663362353006,-3.5150269924113613,-0.5691612007789252
776313,wind up,,,,,,,47,Experimental,Phrasal Verb,Please wind up the hose and put it away.,1,1.2540000000001328,1,894872,0.028373,0.733,0.783,0.05,0.9,368,292,0.5210000000001328,1064910000000,0.8403264125606859,-0.17396487624314386,-3.562317290246223,-0.6520052372285152
776313,walkup,,,,,,,205,Experimental,Word-Internal,I noticed a charming walkup building with a vibrant red door nestled in the heart of the city.,1,2.2770000000000437,NA,43457,NA,1.363,1.447,0.084,0.9,368,294,0.9140000000000437,1064910000000,0.04080814341118029,-3.1988736240768545,NA,-0.08992470752793927
776313,bound up,,,,,,,40,Experimental,Phrasal Verb,She bound up her hair to keep it out of her face.,1,2.4090000000001055,1,1050739,0.041472,0.489,0.553,0.064,0.9,368,295,1.9200000000001056,1064910000000,0.9866927721591496,-0.01339656241274611,-3.1827367782523277,0.6523251860397452
776313,wraps up,,,,,,,172,Experimental,Phrasal Verb,She oftens wraps up the gifts with colorful paper.,1,1.5670000000000073,1,31440,0.034854,0.993,1.097,0.104,0.9,368,296,0.5740000000000073,1064910000000,0.029523621714511086,-3.522564599969345,-3.3565873707436866,-0.5551258826625579
776313,uprose,,,,,,,243,Experimental,Word-Internal,"The sun uprose over the horizon, painting the sky with vibrant colors.",1,1.04300000000012,NA,29437,NA,0.412,0.496,0.084,0.9,368,297,0.6310000000001201,1064910000000,0.02764271159065085,-3.5883931810359675,NA,-0.4604494164407335
776313,uprooting,,,,,,,281,Experimental,Word-Internal,The uprooting of the old trees was necessary to make space for the new construction project.,1,0.8840000000000146,NA,206345,NA,0.259,0.336,0.077,0.9,368,298,0.6250000000000145,1064910000000,0.19376754843132282,-1.6410960423013634,NA,-0.47000362924571226
776313,pulled up,,,,,,,26,Experimental,Phrasal Verb,He pulled up a chair and joined the conversation.,1,1.0070000000000618,1,1855074,0.07794,0.451,0.538,0.087,0.9,368,302,0.5560000000000618,1064910000000,1.7420007324562639,0.5550342988988012,-2.551815979071574,-0.5869869847314436
776313,nonsupportive,,,,,,,259,Experimental,Word-Internal,"Despite his best efforts, his friends remained nonsupportive of his artistic endeavors.",0,4.852000000000089,NA,28271,NA,2.466,2.522,0.056,0.9,368,303,2.386000000000089,1064910000000,0.026547783380755183,-3.628809023263344,NA,0.8696183236757616
776313,upkeep,,,,,,,225,Experimental,Word-Internal,Regular maintenance is necessary for the upkeep of the machinery.,1,2.6000000000001364,NA,435038,NA,1.897,2.026,0.129,0.9,368,304,0.7030000000001364,1064910000000,0.40852090787014866,-0.8952121839351688,NA,-0.35239838717127814
776313,suppertime,,,,,,,221,Experimental,Word-Internal,They gathered around the table at suppertime to enjoy a delicious meal together.,1,2.8360000000000127,NA,93777,NA,1.501,1.579,0.078,0.9,368,310,1.3350000000000128,1064910000000,0.08806096289827309,-2.4297259441438697,NA,0.2889312918522225
776313,mopping up,,,,,,,79,Experimental,Phrasal Verb,The cleaners were busy mopping up the remaining dirt.,1,1.9670000000000982,1,78108,0.39343,1.403,1.501,0.098,0.9,368,312,0.5640000000000982,1064910000000,0.07334704341211934,-2.6125530831521,-0.93285211767338,-0.5727010274839041
776313,geared up,,,,,,,181,Experimental,Phrasal Verb,They geared up for the intense competition.,1,1.3609999999998763,1,61290,0.040925,0.771,0.883,0.112,0.9,368,315,0.5899999999998763,1064910000000,0.057554159506437164,-2.85502887003271,-3.196014155724938,-0.5276327420825816
776313,puffed up,,,,,,,95,Experimental,Phrasal Verb,"After receiving recognition for his accomplishments, his pride puffed up.",1,4.150000000000091,0,211460,0.272954807,3.543,3.635,0.092,0.9,368,317,0.6070000000000908,1064910000000,0.19857077123888403,-1.6166097122259702,-1.2984490396253292,-0.4992264879224892
776313,shake up,,,,,,,186,Experimental,Phrasal Verb,He didn't know what to do to shake up the industry.,1,2.0679999999999836,1,80160,0.011137,1.415,1.475,0.06,0.9,368,319,0.6529999999999836,1064910000000,0.07527396681409697,-2.586620930193796,-4.497482380571174,-0.4261781497057311
776313,step up,,,,,,,145,Experimental,Phrasal Verb,She stepped up to the podium to give her speech.,1,1.2189999999998236,0,389046,0.006630513,0.786,0.853,0.067,0.9,368,321,0.4329999999998235,1064910000000,0.3653322816012621,-1.006947978975092,-5.01607310221209,-0.8370175509800548
776313,caught up,,,,,,,15,Experimental,Phrasal Verb,He caught up with his friends after being away for a month.,1,0.8559999999999945,1,3118432,0.13113,0.371,0.515,0.144,0.9,368,326,0.48499999999999455,1064910000000,2.9283526307387477,1.0744400228429476,-2.0315660814388043,-0.7236063880446651
776313,weigh up,,,,,,,124,Experimental,Phrasal Verb,"Before making a decision, it's important to weigh up the pros and cons.",1,2.839999999999918,0,59670,0.017931493,2.126,2.178,0.052,0.9,368,329,0.7139999999999183,1064910000000,0.0560329041890864,-2.8818161859963602,-4.021196726566228,-0.33687231664266715
776313,backups,,,,,,,291,Experimental,Word-Internal,It's essential to have backups of important files to prevent data loss.,1,1.9249999999999545,NA,534992,NA,1.2,1.27,0.07,0.9,368,330,0.7249999999999546,1064910000000,0.5023823609506907,-0.6883937740171735,NA,-0.32158362412752495
